"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","1997","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","VIGO","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","151",""
"CENSUS","1997","END OF DEC","","COUNTY","INDIANA","18","WEST CENTRAL","40","WARREN","171","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","BOONE","015","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","104",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","DALLAS","049","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","98",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","GRUNDY","075","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","745",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HAMILTON","079","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","340",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","HARDIN","083","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","162",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","JASPER","099","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","922",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","MARSHALL","127","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","855",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POLK","153","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","246",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","POWESHIEK","157","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,091",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","STORY","169","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,342",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","TAMA","171","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,432",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","CENTRAL","50","WEBSTER","187","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","292",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","BENTON","011","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,029",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","CEDAR","031","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","899",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","CLINTON","045","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,534",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","IOWA","095","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,014",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","JACKSON","097","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","7,695",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","JOHNSON","103","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,032",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","JONES","105","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,381",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","LINN","113","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,080",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","MUSCATINE","139","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,046",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","EAST CENTRAL","60","SCOTT","163","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","844",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","BUTLER","023","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,827",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","CERRO GORDO","033","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","470",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","FLOYD","067","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","994",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","FRANKLIN","069","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","436",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","HANCOCK","081","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","355",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","HUMBOLDT","091","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","299",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","KOSSUTH","109","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,029",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","MITCHELL","131","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,974",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","WINNEBAGO","189","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","563",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","WORTH","195","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","452",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTH CENTRAL","20","WRIGHT","197","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","64",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","ALLAMAKEE","005","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","15,244",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","BLACK HAWK","013","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,476",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","BREMER","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5,317",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","BUCHANAN","019","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,867",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","CHICKASAW","037","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","5,767",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","CLAYTON","043","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","21,704",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","DELAWARE","055","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","18,691",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","DUBUQUE","061","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","27,852",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","FAYETTE","065","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12,729",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","HOWARD","089","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,536",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHEAST","30","WINNESHIEK","191","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","19,401",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","BUENA VISTA","021","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","321",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","CHEROKEE","035","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","813",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","CLAY","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","DICKINSON","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","616",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","EMMET","063","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","LYON","119","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","4,324",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","O BRIEN","141","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","779",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","OSCEOLA","143","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,418",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","PALO ALTO","147","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","260",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","PLYMOUTH","149","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,173",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","POCAHONTAS","151","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","443",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","NORTHWEST","10","SIOUX","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","14,238",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","APPANOOSE","007","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","400",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","CLARKE","039","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","366",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","DECATUR","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","235",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","LUCAS","117","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","264",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MADISON","121","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","12",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MARION","125","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","742",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","MONROE","135","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","660",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","RINGGOLD","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","242",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","UNION","175","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WARREN","181","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","480",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTH CENTRAL","80","WAYNE","185","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","479",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DAVIS","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,948",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","DES MOINES","057","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","520",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","HENRY","087","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","364",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","JEFFERSON","101","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","544",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","KEOKUK","107","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","203",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","LEE","111","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,527",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","LOUISA","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","193",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","MAHASKA","123","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,016",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","VAN BUREN","177","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","949",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WAPELLO","179","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","440",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHEAST","90","WASHINGTON","183","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,391",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","ADAIR","001","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","314",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","ADAMS","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","177",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","CASS","029","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","363",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","FREMONT","071","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","MILLS","129","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","85",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","MONTGOMERY","137","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","247",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","PAGE","145","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","77",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","POTTAWATTAMIE","155","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","315",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","SOUTHWEST","70","TAYLOR","173","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","220",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","AUDUBON","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","252",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CALHOUN","025","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CARROLL","027","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","233",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","CRAWFORD","047","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","668",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","GREENE","073","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","8",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","GUTHRIE","077","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","618",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","HARRISON","085","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","84",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","IDA","093","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED"," (D)",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","MONONA","133","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","217",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SAC","161","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","732",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","SHELBY","165","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","324",""
"CENSUS","1997","END OF DEC","","COUNTY","IOWA","19","WEST CENTRAL","40","WOODBURY","193","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","119",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","BARTON","009","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","713",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","DICKINSON","041","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,211",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLIS","051","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","629",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","ELLSWORTH","053","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","277",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","LINCOLN","105","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","197",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MARION","115","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","3,091",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","MCPHERSON","113","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,751",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RICE","159","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","255",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RUSH","165","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","47",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","RUSSELL","167","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","231",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","CENTRAL","50","SALINE","169","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","682",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","ANDERSON","003","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,283",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","CHASE","017","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","373",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","COFFEY","031","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","151",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","DOUGLAS","045","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","1,129",""
"CENSUS","1997","END OF DEC","","COUNTY","KANSAS","20","EAST CENTRAL","80","FRANKLIN","059","","","00000000","","CATTLE","CATTLE, COWS, MILK - INVENTORY","TOTAL","NOT SPECIFIED","2,326",""
